50音順,「ことばリスト」順,見出し,読み,アクセント,"ローマ字
（「入門」のみ）",英訳,品詞,部,課,活動
884,3963,家電製品,かでんせいひん,かでんせ↓いひん,,electric appliances,N,初級2,15,3
895,3933,可燃ごみ,かねんごみ,かね↓んごみ,,burnable waste,N,初級2,15,3
918,3930,紙パック,かみパック,かみパ↓ック,,drink cartons,N,初級2,15,3
939,3958,ガラス,ガラス,ガラス○,,glass,N,初級2,15,3
986,3956,乾電池,かんでんち,かんで↓んち,,dry cell battery,N,初級2,15,3
1015,3955,危険,きけん,きけん○,,danger,N,初級2,15,3
1070,3927,キャップ,キャップ,キャップ○,,(plastic bottle) tops,N,初級2,15,3
1098,3967,牛乳パック,ぎゅうにゅうパック,ぎゅうにゅうパ↓ック,,milk carton,N,初級2,15,3
1108,3946,凝固剤,ぎょうこざい,ぎょうこざい○／ぎょうこ↓ざい,,coagulant,N,初級2,15,3
1124,3931,切り開く,きりひらく,きりひら↓く,,to cut open,V［1］,初級2,15,3
1150,3962,金属,きんぞく,き↓んぞく,,metals,N,初級2,15,3
1528,3940,再生（する）,さいせい（する）,さいせい（する）○,,(to) recycle / regenerate,N/V［3］,初級2,15,3
1570,3924,雑誌,ざっし,ざっし○,,magazine,N,初級2,15,3
1643,3913,資源,しげん,し↓げん,,recyclables,N,初級2,15,3
1644,3918,資源ごみ,しげんごみ,しげ↓んごみ,,recyclable waste,N,初級2,15,3
1701,3922,しばる,しばる,しば↓る,,to tie,V［1］,初級2,15,3
1708,3937,しみこませる,しみこませる,しみこませ↓る,,to soak up,V［2］,初級2,15,3
1771,3917,収集日,しゅうしゅうび,しゅうしゅ↓うび,,collection day,N,初級2,15,3
1778,3916,集積所,しゅうせきじょ,しゅうせきじょ○／しゅうせきじょ↓,,collection point,N,初級2,15,3
1833,3919,～種類　（4種類）,～しゅるい　（よんしゅるい）,～しゅ↓るい　（よんしゅ↓るい）,,～ type(s)　(e.g. four types),,初級2,15,3
1896,3941,少量,しょうりょう,しょうりょ↓う／しょうりょう○,,small quantity,N,初級2,15,3
1915,3932,食品トレイ,しょくひんトレイ,しょくひんト↓レイ,,food trays,N,初級2,15,3
1950,3966,寝具,しんぐ,し↓んぐ,,bedding,N,初級2,15,3
1973,3923,新聞,しんぶん,しんぶん○,,newspaper,N,初級2,15,3
2222,3964,粗大ごみ,そだいごみ,そだ↓いごみ,,large waste,N,初級2,15,3
2332,3915,出し方,だしかた,だしか↓た,,how to put out,N,初級2,15,3
2515,3968,使い切る,つかいきる,つかいき↓る,,to use up,V［1］,初級2,15,3
2517,3945,使い古し,つかいふるし,つかいふるし○,,used,N,初級2,15,3
2547,3954,包む,つつむ,つつ↓む,,to wrap up,V［1］,初級2,15,3
2551,3929,つぶす　,つぶす,つぶす○,,to break down,V［1］,初級2,15,3
2645,3960,電球,でんきゅう,でんきゅう○,,light bulbs,N,初級2,15,3
2699,3959,陶磁器,とうじき,とうじ↓き,,ceramics,N,初級2,15,3
2867,3925,中身,なかみ,なか↓み,,content,N,初級2,15,3
2904,3934,生ごみ,なまごみ,なま↓ごみ,,food waste,N,初級2,15,3
3051,3936,布,ぬの,ぬの○,,cloths,N,初級2,15,3
3130,3944,葉,は,は○,,leaves,N,初級2,15,3
3243,3951,発泡スチロール,はっぽうスチロール,はっぽうスチロ↓ール,,styrofoam,N,初級2,15,3
3266,3957,刃物,はもの,は↓もの,,knives,N,初級2,15,3
3384,3947,ビニール,ビニール,ビニ↓ール,,vinyl,N,初級2,15,3
3388,3921,ひも,ひも,ひも○,,string,N,初級2,15,3
3425,3926,びん,びん,び↓ん,,bottle,N,初級2,15,3
3504,3952,不燃ごみ,ふねんごみ,ふね↓んごみ,,non-burnable waste,N,初級2,15,3
3512,3939,プラスチック,プラスチック,プラスチ↓ック,,plastic,N,初級2,15,3
3776,3935,水を切る,みずをきる,みずをき↓る,,to dry,V［1］,初級2,15,3
3888,3969,燃える　（燃えるごみ）,もえる　（もえるごみ）,もえる○　（もえるごみ↓）,,burnable　(e.g. burnable waste),V［2］,初級2,15,3
4028,3950,容器,ようき,よ↓うき,,container,N,初級2,15,3
4105,3949,ラップ,ラップ,ラップ○,,cellophane wrap,N,初級2,15,3
4106,3928,ラベル,ラベル,ラベル○／ラ↓ベル,,label,N,初級2,15,3
4149,3948,～類　（ビニール類）,～るい　（ビニールるい）,～るい　（ビニール↓るい）,,type(s) of 〜　(e.g. types of vinyl),,初級2,15,3
4222,3914,分け方,わけかた,わけか↓た,,how to separate,N,初級2,15,3
4223,3920,分ける,わける,わけ↓る,,to separate,V［2］,初級2,15,3
4243,3953,割れる,われる,われる○,,to break,V［2］,初級2,15,3
475,3973,大きさ,おおきさ,おおきさ○,　,size,N,初級2,15,4
1622,3974,シール,シール,シ↓ール,,sticker,N,初級2,15,4
2223,3972,粗大ごみ受付センター,そだいごみうけつけセンター,そだ↓いごみ△うけつけセ↓ンター,,bulky garbage reception center,N,初級2,15,4
2339,3971,出す　（ごみを出す）,だす　（ごみをだす）,だ↓す　（ごみ↓をだ↓す）,,to put out　(e.g. put out trash),V［1］,初級2,15,4
2836,3970,取る,とる,と↓る,,to take off / to peel of,V［1］,初級2,15,4
3280,3975,貼る,はる,はる○,,to paste,V［1］,初級2,15,4
146,3995,あわてる,あわてる,あわてる○,,to panic,V［2］,初級2,16,1
149,4008,安全（な）,あんぜん（な）,あんぜん（な）○,,safe,ナA,初級2,16,1
192,4012,伊豆諸島,いずしょとう,いずしょ↓とう,,Izu Islands,N,初級2,16,1
483,3981,大雪,おおゆき,おおゆき○, ,heavy snow,N,初級2,16,1
538,3983,起こる　（地震が起こる）,おこる　（じしんがおこる）,おこ↓る　（じしんがおこ↓る）,,to occur　(e.g. an earthquake occurs),V［1］,初級2,16,1
587,3996,落ち着く,おちつく,おちつく○,,to be calm,V［1］,初級2,16,1
735,4001,海岸,かいがん,かいがん○,,coast,N,初級2,16,1
763,4025,海底,かいてい,かいてい○,,bottom of the ocean,N,初級2,16,1
784,4015,係員,かかりいん,かかり↓いん,,attendant,N,初級2,16,1
788,4033,香川,かがわ,か↓がわ,,Kagawa,N,初級2,16,1
803,4023,家具,かぐ,か↓ぐ,,furniture,N,初級2,16,1
810,4000,確認する,かくにんする,かくにんする○,,to check,V［3］,初級2,16,1
811,3994,隠れる,かくれる,かくれ↓る,,to take cover,V［2］,初級2,16,1
823,3980,火災,かさい,かさい○,,fire,N,初級2,16,1
832,3979,火事,かじ,か↓じ,,fire,N,初級2,16,1
836,3985,火事になる,かじになる,か↓じにな↓る,,to turn into a fire,V［1］,初級2,16,1
927,4009,～から～にかけて,～から～にかけて,～から～にか↓けて,,from ～ to ～,,初級2,16,1
976,4035,感じる,かんじる,かんじる○,,to feel,V［2］,初級2,16,1
989,4010,関東（地方）,かんとう（ちほう）,か↓んとう／かんとうち↓ほう,,Kanto (region),N,初級2,16,1
1120,4014,局地的に,きょくちてきに,きょくちてきに○,,in a certain area,,初級2,16,1
1141,4034,近畿地方,きんきちほう,きんきち↓ほう,,Kinki region,N,初級2,16,1
1142,4027,緊急地震速報,きんきゅうじしんそくほう,きんきゅうじしんそ↓くほう,,earthquake early warning,N,初級2,16,1
1143,3989,緊急速報,きんきゅうそくほう,きんきゅうそ↓くほう,,emergency report,N,初級2,16,1
1225,4021,警戒する,けいかいする,けいかいする○,,to exercise caution,V［3］,初級2,16,1
1321,3997,行動する,こうどうする,こうどうする○,,to act,V［3］,初級2,16,1
1514,3976,災害,さいがい,さいがい○,,disaster,N,初級2,16,1
1525,3999,最新,さいしん,さいしん○,,latest,N,初級2,16,1
1630,4028,滋賀,しが,し↓が,,Shiga,N,初級2,16,1
1652,4016,指示,しじ,し↓じ,,instructions,N,初級2,16,1
1655,3978,地震,じしん,じしん○,,earthquake,N,初級2,16,1
1666,4017,従う　（指示に従う）,したがう　（しじにしたがう）,したがう○　（し↓じにしたがう）,,to follow　(e.g. follow instructions),V［1］,初級2,16,1
1895,4002,上陸する,じょうりくする,じょうりくする○,,to land,V［3］,初級2,16,1
1951,4024,震源,しんげん,しんげん○,,seismic center,N,初級2,16,1
2119,4006,絶対に,ぜったいに,ぜったいに○, ,at any cost,,初級2,16,1
2301,3977,台風,たいふう,たいふ↓う,,typhoon,N,初級2,16,1
2311,3991,倒れる,たおれる,たおれ↓る,,to fall down,V［2］,初級2,16,1
2437,3993,近づく,ちかづく,ちかづく○／ちかづ↓く,,to approach,V［1］,初級2,16,1
2550,3982,津波,つなみ,つなみ○,,tsunami,N,初級2,16,1
2559,3987,積もる　（雪が積もる）,つもる　（ゆきがつもる）,つも↓る　（ゆき↓が　つも↓る）,,to pile up　(e.g. snow piles up),V［1］,初級2,16,1
2634,3998,出る　（外に出る）,でる　（そとにでる）,で↓る　（そ↓とに　で↓る）,,to leave / to go out　(e.g. go outside),V［2］,初級2,16,1
2690,4013,東海,とうかい,とうかい○,,Tokai (region),N,初級2,16,1
2759,4018,年寄り／お年寄り,としより／おとしより,としよ↓り／おとしより○,,elderly,N,初級2,16,1
3025,3988,ニュース,ニュース,ニュ↓ース,　,news,N,初級2,16,1
3088,4026,～のおそれがある,～のおそれがある,～のおそれ↓があ↓る,,there is a threat of ～,,初級2,16,1
3178,4004,激しい,はげしい,はげし↓い,,strong,イA,初級2,16,1
3259,3992,離れる,はなれる,はなれ↓る,,to move away,V［2］,初級2,16,1
3331,3986,火が出る,ひがでる,ひ↓がで↓る,,to catch fire / to be on fire,V［2］,初級2,16,1
3353,4003,非常に,ひじょうに,ひじょうに○,,extremely,,初級2,16,1
3383,3990,避難する,ひなんする,ひ↓なんする,,to evacuate / to take shelter,V［3］,初級2,16,1
3403,4029,兵庫,ひょうご,ひょ↓うご,,Hyogo,N,初級2,16,1
3468,4030,福井,ふくい,ふ↓くい,,Fukui,N,初級2,16,1
3750,4022,守る　（身を守る）,まもる　（みをまもる）,まも↓る　（みをまも↓る）,,to protect　(e.g. protect oneself),V［1］,初級2,16,1
3762,4031,三重,みえ,み↓え,,Mie,N,初級2,16,1
3767,4011,見込み,みこみ,みこみ○,,expected (to),N,初級2,16,1
3982,4007,やめる,やめる,やめる○,,to stop,V［2］,初級2,16,1
3995,4019,優先,ゆうせん,ゆうせん○,,priority,N,初級2,16,1
4022,4020,揺れ,ゆれ,ゆれ○,,shake,N,初級2,16,1
4023,3984,揺れる,ゆれる,ゆれる○,,to shake,V［2］,初級2,16,1
4033,4005,様子,ようす,ようす○,,what is happening,N,初級2,16,1
4215,4032,和歌山,わかやま,わか↓やま,,Wakayama,N,初級2,16,1
46,4042,開ける,あける,あける○,,to open,V［2］,初級2,16,2
92,4048,集まる,あつまる,あつま↓る,,to get together,V［1］,初級2,16,2
150,4081,安全ピン,あんぜんピン,あんぜ↓んピン,,safety pin,N,初級2,16,2
545,4061,おさまる　（揺れがおさまる）,おさまる　（ゆれがおさまる）,おさま↓る　（ゆれがおさま↓る）,,to stop　(e.g. the shaking has stopped),V［1］,初級2,16,2
753,4063,開始する,かいしする,かいしする○,,to start,V［3］,初級2,16,2
824,4058,火災報知器,かさいほうちき,かさいほうち↓き,,fire alarm,N,初級2,16,2
904,4040,かぶる　（ヘルメットをかぶる）,かぶる　（ヘルメットをかぶる）,かぶ↓る　（ヘ↓ルメットを　かぶ↓る）,,to wear　(e.g. wear a helmet),V［1］,初級2,16,2
1005,4092,消える,きえる,きえる○,,to extinguish,V［2］,初級2,16,2
1178,4057,口に当てる,くちにあてる,くちにあてる○,,to put over one's mouth,V［2］,初級2,16,2
